"OCOUNTY","DCOUNTY","trip_mode","primary_purpose","count"
"Rice","Carver","Total","work",176
"Rice","Carver","Total","school",1
"Rice","Carver","Total","univ",1
"Rice","Chisago","Total","work",1
"Rice","Chisago","Total","othdiscr",1
"Rice","Dakota","Total","atwork",337
"Rice","Dakota","Total","eatout",321
"Rice","Dakota","Total","escort",515
"Rice","Dakota","Total","othdiscr",898
"Rice","Dakota","Total","othmaint",762
"Rice","Dakota","Total","school",805
"Rice","Dakota","Total","shopping",702
"Rice","Dakota","Total","social",328
"Rice","Dakota","Total","univ",278
"Rice","Dakota","Total","work",5493
"Rice","Goodhue","Total","atwork",76
"Rice","Goodhue","Total","eatout",93
"Rice","Goodhue","Total","escort",135
"Rice","Goodhue","Total","othdiscr",294
"Rice","Goodhue","Total","othmaint",252
"Rice","Goodhue","Total","school",1412
"Rice","Goodhue","Total","shopping",221
"Rice","Goodhue","Total","social",119
"Rice","Goodhue","Total","univ",475
"Rice","Goodhue","Total","work",1601
"Rice","Hennepin","Total","atwork",145
"Rice","Hennepin","Total","eatout",163
"Rice","Hennepin","Total","escort",181
"Rice","Hennepin","Total","othdiscr",565
"Rice","Hennepin","Total","othmaint",631
"Rice","Hennepin","Total","school",9
"Rice","Hennepin","Total","shopping",125
"Rice","Hennepin","Total","social",74
"Rice","Hennepin","Total","univ",30
"Rice","Hennepin","Total","work",2969
"Rice","Isanti","Total","escort",1
"Rice","Isanti","Total","othmaint",1
"Rice","Isanti","Total","work",1
"Rice","Le Sueur","Total","atwork",65
"Rice","Le Sueur","Total","eatout",116
"Rice","Le Sueur","Total","escort",225
"Rice","Le Sueur","Total","othdiscr",301
"Rice","Le Sueur","Total","othmaint",295
"Rice","Le Sueur","Total","school",2290
"Rice","Le Sueur","Total","shopping",291
"Rice","Le Sueur","Total","social",164
"Rice","Le Sueur","Total","univ",581
"Rice","Le Sueur","Total","work",1393
"Rice","McLeod","Total","univ",1
"Rice","Pierce","Total","eatout",5
"Rice","Pierce","Total","escort",4
"Rice","Pierce","Total","othdiscr",8
"Rice","Pierce","Total","othmaint",9
"Rice","Pierce","Total","univ",5
"Rice","Pierce","Total","work",33
"Rice","Pierce","Total","atwork",1
"Rice","Pierce","Total","shopping",2
"Rice","Pierce","Total","social",1
"Rice","Polk","Total","othdiscr",1
"Rice","Ramsey","Total","atwork",43
"Rice","Ramsey","Total","eatout",51
"Rice","Ramsey","Total","escort",52
"Rice","Ramsey","Total","othdiscr",130
"Rice","Ramsey","Total","othmaint",170
"Rice","Ramsey","Total","shopping",14
"Rice","Ramsey","Total","social",13
"Rice","Ramsey","Total","univ",21
"Rice","Ramsey","Total","work",656
"Rice","Rice","Total","atwork",6398
"Rice","Rice","Total","eatout",8080
"Rice","Rice","Total","escort",14410
"Rice","Rice","Total","othdiscr",16577
"Rice","Rice","Total","othmaint",12081
"Rice","Rice","Total","school",12886
"Rice","Rice","Total","shopping",24603
"Rice","Rice","Total","social",6397
"Rice","Rice","Total","univ",3051
"Rice","Rice","Total","work",33089
"Rice","Scott","Total","atwork",52
"Rice","Scott","Total","eatout",125
"Rice","Scott","Total","escort",302
"Rice","Scott","Total","othdiscr",301
"Rice","Scott","Total","othmaint",260
"Rice","Scott","Total","school",251
"Rice","Scott","Total","shopping",323
"Rice","Scott","Total","social",116
"Rice","Scott","Total","univ",141
"Rice","Scott","Total","work",1649
"Rice","Sherburne","Total","othmaint",1
"Rice","Sherburne","Total","work",1
"Rice","Sherburne","Total","othdiscr",3
"Rice","Sherburne","Total","univ",1
"Rice","Sherburne","Total","eatout",1
"Rice","Sibley","Total","escort",4
"Rice","Sibley","Total","school",9
"Rice","Sibley","Total","univ",9
"Rice","Sibley","Total","work",38
"Rice","Sibley","Total","eatout",1
"Rice","Sibley","Total","othmaint",2
"Rice","Sibley","Total","atwork",5
"Rice","Sibley","Total","othdiscr",3
"Rice","Sibley","Total","social",1
"Rice","St. Croix","Total","atwork",5
"Rice","St. Croix","Total","eatout",1
"Rice","St. Croix","Total","escort",1
"Rice","St. Croix","Total","othdiscr",2
"Rice","St. Croix","Total","work",19
"Rice","St. Croix","Total","othmaint",4
"Rice","Washington","Total","atwork",15
"Rice","Washington","Total","eatout",8
"Rice","Washington","Total","escort",18
"Rice","Washington","Total","othdiscr",26
"Rice","Washington","Total","othmaint",26
"Rice","Washington","Total","school",1
"Rice","Washington","Total","shopping",3
"Rice","Washington","Total","work",167
"Rice","Washington","Total","social",1
"Rice","Washington","Total","univ",1
"Rice","Wright","Total","othdiscr",3
"Rice","Wright","Total","othmaint",3
"Rice","Wright","Total","work",5
"Scott","Anoka","Total","atwork",29
"Scott","Anoka","Total","eatout",21
"Scott","Anoka","Total","escort",24
"Scott","Anoka","Total","othdiscr",83
"Scott","Anoka","Total","othmaint",71
"Scott","Anoka","Total","school",9
"Scott","Anoka","Total","shopping",25
"Scott","Anoka","Total","social",13
"Scott","Anoka","Total","univ",4
"Scott","Anoka","Total","work",461
"Scott","Carver","Total","atwork",606
"Scott","Carver","Total","eatout",849
"Scott","Carver","Total","escort",1495
"Scott","Carver","Total","othdiscr",2057
"Scott","Carver","Total","othmaint",1678
"Scott","Carver","Total","school",2578
"Scott","Carver","Total","shopping",2101
"Scott","Carver","Total","social",750
"Scott","Carver","Total","univ",348
"Scott","Carver","Total","work",7404
"Scott","Chisago","Total","eatout",1
"Scott","Chisago","Total","escort",3
"Scott","Chisago","Total","othmaint",2
"Scott","Chisago","Total","univ",1
"Scott","Chisago","Total","work",17
"Scott","Chisago","Total","othdiscr",2
"Scott","Chisago","Total","shopping",1
"Scott","Dakota","Total","atwork",1508
"Scott","Dakota","Total","eatout",2391
"Scott","Dakota","Total","escort",4388
"Scott","Dakota","Total","othdiscr",5564
"Scott","Dakota","Total","othmaint",4166
"Scott","Dakota","Total","school",3751
"Scott","Dakota","Total","shopping",6309
"Scott","Dakota","Total","social",1820
"Scott","Dakota","Total","univ",533
"Scott","Dakota","Total","work",17760
"Scott","Goodhue","Total","atwork",8
"Scott","Goodhue","Total","eatout",10
"Scott","Goodhue","Total","escort",16
"Scott","Goodhue","Total","othdiscr",28
"Scott","Goodhue","Total","othmaint",23
"Scott","Goodhue","Total","school",236
"Scott","Goodhue","Total","shopping",9
"Scott","Goodhue","Total","social",5
"Scott","Goodhue","Total","univ",67
"Scott","Goodhue","Total","work",155
"Scott","Hennepin","Total","atwork",2125
"Scott","Hennepin","Total","eatout",2446
"Scott","Hennepin","Total","escort",3498
"Scott","Hennepin","Total","othdiscr",6510
"Scott","Hennepin","Total","othmaint",6316
"Scott","Hennepin","Total","school",2560
"Scott","Hennepin","Total","shopping",3937
"Scott","Hennepin","Total","social",2169
"Scott","Hennepin","Total","univ",1544
"Scott","Hennepin","Total","work",32311
"Scott","Isanti","Total","eatout",2
"Scott","Isanti","Total","othdiscr",2
"Scott","Isanti","Total","othmaint",2
"Scott","Isanti","Total","atwork",1
"Scott","Isanti","Total","work",10
"Scott","Le Sueur","Total","atwork",210
"Scott","Le Sueur","Total","eatout",387
"Scott","Le Sueur","Total","escort",829
"Scott","Le Sueur","Total","othdiscr",939
"Scott","Le Sueur","Total","othmaint",691
"Scott","Le Sueur","Total","school",4936
"Scott","Le Sueur","Total","shopping",1311
"Scott","Le Sueur","Total","social",334
"Scott","Le Sueur","Total","univ",960
"Scott","Le Sueur","Total","work",2727
"Scott","McLeod","Total","atwork",11
"Scott","McLeod","Total","eatout",7
"Scott","McLeod","Total","escort",11
"Scott","McLeod","Total","othdiscr",31
"Scott","McLeod","Total","othmaint",34
"Scott","McLeod","Total","school",164
"Scott","McLeod","Total","shopping",8
"Scott","McLeod","Total","social",6
"Scott","McLeod","Total","univ",41
"Scott","McLeod","Total","work",285
"Scott","Pierce","Total","atwork",6
"Scott","Pierce","Total","eatout",6
"Scott","Pierce","Total","escort",3
"Scott","Pierce","Total","othdiscr",6
"Scott","Pierce","Total","othmaint",6
"Scott","Pierce","Total","school",35
"Scott","Pierce","Total","univ",20
"Scott","Pierce","Total","work",57
"Scott","Pierce","Total","shopping",1
"Scott","Polk","Total","atwork",1
"Scott","Polk","Total","escort",1
"Scott","Polk","Total","othdiscr",3
"Scott","Polk","Total","othmaint",1
"Scott","Polk","Total","work",5
"Scott","Polk","Total","school",1
"Scott","Polk","Total","eatout",2
"Scott","Ramsey","Total","atwork",149
"Scott","Ramsey","Total","eatout",150
"Scott","Ramsey","Total","escort",158
"Scott","Ramsey","Total","othdiscr",501
"Scott","Ramsey","Total","othmaint",501
"Scott","Ramsey","Total","school",158
"Scott","Ramsey","Total","shopping",113
"Scott","Ramsey","Total","social",82
"Scott","Ramsey","Total","univ",393
"Scott","Ramsey","Total","work",3091
"Scott","Rice","Total","atwork",55
"Scott","Rice","Total","eatout",137
"Scott","Rice","Total","escort",298
"Scott","Rice","Total","othdiscr",311
"Scott","Rice","Total","othmaint",251
"Scott","Rice","Total","school",228
"Scott","Rice","Total","shopping",327
"Scott","Rice","Total","social",120
"Scott","Rice","Total","univ",131
"Scott","Rice","Total","work",1699
"Scott","Scott","Total","atwork",8121
"Scott","Scott","Total","eatout",11819
"Scott","Scott","Total","escort",24120
"Scott","Scott","Total","othdiscr",24153
"Scott","Scott","Total","othmaint",13178
"Scott","Scott","Total","school",34162
"Scott","Scott","Total","shopping",37381
"Scott","Scott","Total","social",7309
"Scott","Scott","Total","univ",2708
"Scott","Scott","Total","work",34796
"Scott","Sherburne","Total","atwork",3
"Scott","Sherburne","Total","escort",6
"Scott","Sherburne","Total","othdiscr",12
"Scott","Sherburne","Total","othmaint",12
"Scott","Sherburne","Total","work",49
"Scott","Sherburne","Total","eatout",1
"Scott","Sherburne","Total","social",1
"Scott","Sibley","Total","atwork",47
"Scott","Sibley","Total","eatout",42
"Scott","Sibley","Total","escort",100
"Scott","Sibley","Total","othdiscr",134
"Scott","Sibley","Total","othmaint",99
"Scott","Sibley","Total","school",1660
"Scott","Sibley","Total","shopping",168
"Scott","Sibley","Total","social",41
"Scott","Sibley","Total","univ",395
"Scott","Sibley","Total","work",601
"Scott","St. Croix","Total","atwork",8
"Scott","St. Croix","Total","escort",9
"Scott","St. Croix","Total","othdiscr",21
"Scott","St. Croix","Total","othmaint",9
"Scott","St. Croix","Total","work",54
"Scott","St. Croix","Total","school",3
"Scott","St. Croix","Total","shopping",2
"Scott","St. Croix","Total","eatout",2
"Scott","St. Croix","Total","social",1
"Scott","Washington","Total","atwork",44
"Scott","Washington","Total","eatout",27
"Scott","Washington","Total","escort",38
"Scott","Washington","Total","othdiscr",73
"Scott","Washington","Total","othmaint",65
"Scott","Washington","Total","school",12
"Scott","Washington","Total","shopping",19
"Scott","Washington","Total","social",14
"Scott","Washington","Total","univ",3
"Scott","Washington","Total","work",462
"Scott","Wright","Total","atwork",11
"Scott","Wright","Total","eatout",21
"Scott","Wright","Total","escort",13
"Scott","Wright","Total","othdiscr",49
"Scott","Wright","Total","othmaint",23
"Scott","Wright","Total","school",6
"Scott","Wright","Total","shopping",4
"Scott","Wright","Total","social",8
"Scott","Wright","Total","univ",5
"Scott","Wright","Total","work",223
"Sherburne","Anoka","Total","atwork",333
"Sherburne","Anoka","Total","eatout",552
"Sherburne","Anoka","Total","escort",992
"Sherburne","Anoka","Total","othdiscr",1416
"Sherburne","Anoka","Total","othmaint",1237
"Sherburne","Anoka","Total","school",1580
"Sherburne","Anoka","Total","shopping",1359
"Sherburne","Anoka","Total","social",493
"Sherburne","Anoka","Total","univ",533
"Sherburne","Anoka","Total","work",6476
"Sherburne","Carver","Total","atwork",6
"Sherburne","Carver","Total","eatout",14
"Sherburne","Carver","Total","escort",8
"Sherburne","Carver","Total","othdiscr",26
"Sherburne","Carver","Total","othmaint",28
"Sherburne","Carver","Total","shopping",1
"Sherburne","Carver","Total","social",2
"Sherburne","Carver","Total","work",176
"Sherburne","Chisago","Total","atwork",3
"Sherburne","Chisago","Total","eatout",6
"Sherburne","Chisago","Total","escort",18
"Sherburne","Chisago","Total","othdiscr",31
"Sherburne","Chisago","Total","othmaint",19
"Sherburne","Chisago","Total","school",2
"Sherburne","Chisago","Total","shopping",9
"Sherburne","Chisago","Total","social",9
"Sherburne","Chisago","Total","work",118
"Sherburne","Chisago","Total","univ",1
"Sherburne","Dakota","Total","atwork",15
"Sherburne","Dakota","Total","eatout",10
"Sherburne","Dakota","Total","escort",17
"Sherburne","Dakota","Total","othdiscr",45
"Sherburne","Dakota","Total","othmaint",39
"Sherburne","Dakota","Total","univ",5
"Sherburne","Dakota","Total","work",230
"Sherburne","Dakota","Total","social",3
"Sherburne","Dakota","Total","shopping",2
"Sherburne","Goodhue","Total","othmaint",3
"Sherburne","Goodhue","Total","work",2
"Sherburne","Hennepin","Total","atwork",487
"Sherburne","Hennepin","Total","eatout",673
"Sherburne","Hennepin","Total","escort",808
"Sherburne","Hennepin","Total","othdiscr",1712
"Sherburne","Hennepin","Total","othmaint",1918
"Sherburne","Hennepin","Total","school",446
"Sherburne","Hennepin","Total","shopping",838
"Sherburne","Hennepin","Total","social",409
"Sherburne","Hennepin","Total","univ",457
"Sherburne","Hennepin","Total","work",11330
"Sherburne","Isanti","Total","atwork",19
"Sherburne","Isanti","Total","eatout",103
"Sherburne","Isanti","Total","escort",264
"Sherburne","Isanti","Total","othdiscr",262
"Sherburne","Isanti","Total","othmaint",206
"Sherburne","Isanti","Total","school",510
"Sherburne","Isanti","Total","shopping",307
"Sherburne","Isanti","Total","social",136
"Sherburne","Isanti","Total","univ",74
"Sherburne","Isanti","Total","work",957
"Sherburne","Le Sueur","Total","escort",1
"Sherburne","Le Sueur","Total","social",1
"Sherburne","Le Sueur","Total","work",4
"Sherburne","McLeod","Total","atwork",2
"Sherburne","McLeod","Total","escort",3
"Sherburne","McLeod","Total","othdiscr",7
"Sherburne","McLeod","Total","shopping",1
"Sherburne","McLeod","Total","work",45
"Sherburne","McLeod","Total","othmaint",5
"Sherburne","McLeod","Total","social",1
"Sherburne","Pierce","Total","escort",1
"Sherburne","Pierce","Total","othmaint",1
"Sherburne","Pierce","Total","work",4
"Sherburne","Pierce","Total","othdiscr",2
"Sherburne","Polk","Total","othdiscr",5
"Sherburne","Polk","Total","othmaint",1
"Sherburne","Polk","Total","school",3
"Sherburne","Polk","Total","univ",1
"Sherburne","Polk","Total","work",8
"Sherburne","Polk","Total","eatout",1
"Sherburne","Polk","Total","escort",1
"Sherburne","Ramsey","Total","atwork",73
"Sherburne","Ramsey","Total","eatout",99
"Sherburne","Ramsey","Total","escort",106
"Sherburne","Ramsey","Total","othdiscr",282
"Sherburne","Ramsey","Total","othmaint",327
"Sherburne","Ramsey","Total","school",4
"Sherburne","Ramsey","Total","shopping",40
"Sherburne","Ramsey","Total","social",31
"Sherburne","Ramsey","Total","univ",210
"Sherburne","Ramsey","Total","work",1766
"Sherburne","Rice","Total","work",3
"Sherburne","Rice","Total","othdiscr",3
"Sherburne","Rice","Total","univ",1
"Sherburne","Rice","Total","eatout",1
"Sherburne","Rice","Total","escort",1
"Sherburne","Rice","Total","othmaint",3
"Sherburne","Scott","Total","atwork",3
"Sherburne","Scott","Total","escort",6
"Sherburne","Scott","Total","othdiscr",13
"Sherburne","Scott","Total","othmaint",11
"Sherburne","Scott","Total","work",73
"Sherburne","Scott","Total","eatout",3
"Sherburne","Scott","Total","shopping",1
"Sherburne","Scott","Total","social",1
"Sherburne","Sherburne","Total","atwork",4184
"Sherburne","Sherburne","Total","eatout",9943
"Sherburne","Sherburne","Total","escort",22581
"Sherburne","Sherburne","Total","othdiscr",19782
"Sherburne","Sherburne","Total","othmaint",12232
"Sherburne","Sherburne","Total","school",37678
"Sherburne","Sherburne","Total","shopping",29855
"Sherburne","Sherburne","Total","social",7787
"Sherburne","Sherburne","Total","univ",5115
"Sherburne","Sherburne","Total","work",28242
"Sherburne","Sibley","Total","eatout",2
"Sherburne","Sibley","Total","work",1
"Sherburne","St. Croix","Total","othdiscr",5
"Sherburne","St. Croix","Total","othmaint",6
"Sherburne","St. Croix","Total","work",19
"Sherburne","St. Croix","Total","atwork",2
"Sherburne","St. Croix","Total","eatout",1
"Sherburne","St. Croix","Total","escort",4
"Sherburne","Washington","Total","atwork",9
"Sherburne","Washington","Total","eatout",7
"Sherburne","Washington","Total","escort",11
"Sherburne","Washington","Total","othdiscr",27
"Sherburne","Washington","Total","othmaint",46
"Sherburne","Washington","Total","school",1
"Sherburne","Washington","Total","social",5
"Sherburne","Washington","Total","univ",7
"Sherburne","Washington","Total","work",184
"Sherburne","Washington","Total","shopping",6
"Sherburne","Wright","Total","atwork",532
"Sherburne","Wright","Total","eatout",942
"Sherburne","Wright","Total","escort",1941
"Sherburne","Wright","Total","othdiscr",2277
"Sherburne","Wright","Total","othmaint",1899
"Sherburne","Wright","Total","school",2282
"Sherburne","Wright","Total","shopping",2965
"Sherburne","Wright","Total","social",929
"Sherburne","Wright","Total","univ",349
"Sherburne","Wright","Total","work",7576
"Sibley","Anoka","Total","eatout",1
"Sibley","Anoka","Total","shopping",1
"Sibley","Anoka","Total","social",1
"Sibley","Anoka","Total","work",10
"Sibley","Anoka","Total","escort",1
"Sibley","Anoka","Total","othdiscr",6
"Sibley","Anoka","Total","othmaint",4
"Sibley","Anoka","Total","atwork",1
"Sibley","Carver","Total","atwork",37
"Sibley","Carver","Total","eatout",67
"Sibley","Carver","Total","escort",134
"Sibley","Carver","Total","othdiscr",181
"Sibley","Carver","Total","othmaint",130
"Sibley","Carver","Total","school",1939
"Sibley","Carver","Total","shopping",113
"Sibley","Carver","Total","social",63
"Sibley","Carver","Total","univ",506
"Sibley","Carver","Total","work",881
"Sibley","Chisago","Total","work",1
"Sibley","Dakota","Total","atwork",13
"Sibley","Dakota","Total","eatout",6
"Sibley","Dakota","Total","escort",22
