res_state,res_county,res_state_name,res_county_name,work_state,work_county,work_state_name,work_county_name,workers,error
27,169,Minnesota,Winona County,055,023,Wisconsin,Crawford County,10,14
27,169,Minnesota,Winona County,055,033,Wisconsin,Dunn County,1,3
27,169,Minnesota,Winona County,055,035,Wisconsin,Eau Claire County,24,27
27,169,Minnesota,Winona County,055,043,Wisconsin,Grant County,12,19
27,169,Minnesota,Winona County,055,045,Wisconsin,Green County,2,3
27,169,Minnesota,Winona County,055,057,Wisconsin,Juneau County,32,31
27,169,Minnesota,Winona County,055,063,Wisconsin,La Crosse County,"1,538",221
27,169,Minnesota,Winona County,055,079,Wisconsin,Milwaukee County,34,49
27,169,Minnesota,Winona County,055,081,Wisconsin,Monroe County,26,20
27,169,Minnesota,Winona County,055,087,Wisconsin,Outagamie County,16,18
27,169,Minnesota,Winona County,055,091,Wisconsin,Pepin County,8,11
27,169,Minnesota,Winona County,055,093,Wisconsin,Pierce County,8,8
27,169,Minnesota,Winona County,055,121,Wisconsin,Trempealeau County,357,112
27,169,Minnesota,Winona County,055,123,Wisconsin,Vernon County,3,4
27,169,Minnesota,Winona County,055,131,Wisconsin,Washington County,12,16
27,169,Minnesota,Winona County,055,141,Wisconsin,Wood County,1,2
27,171,Minnesota,Wright County,027,003,Minnesota,Anoka County,"2,062",335
27,171,Minnesota,Wright County,027,009,Minnesota,Benton County,298,75
27,171,Minnesota,Wright County,027,013,Minnesota,Blue Earth County,11,10
27,171,Minnesota,Wright County,027,019,Minnesota,Carver County,916,159
27,171,Minnesota,Wright County,027,021,Minnesota,Cass County,4,6
27,171,Minnesota,Wright County,027,025,Minnesota,Chisago County,9,10
27,171,Minnesota,Wright County,027,027,Minnesota,Clay County,6,10
27,171,Minnesota,Wright County,027,029,Minnesota,Clearwater County,11,12
27,171,Minnesota,Wright County,027,033,Minnesota,Cottonwood County,3,4
27,171,Minnesota,Wright County,027,035,Minnesota,Crow Wing County,28,45
27,171,Minnesota,Wright County,027,037,Minnesota,Dakota County,616,192
27,171,Minnesota,Wright County,027,053,Minnesota,Hennepin County,"26,507",966
27,171,Minnesota,Wright County,027,059,Minnesota,Isanti County,18,23
27,171,Minnesota,Wright County,027,065,Minnesota,Kanabec County,1,4
27,171,Minnesota,Wright County,027,067,Minnesota,Kandiyohi County,35,18
27,171,Minnesota,Wright County,027,075,Minnesota,Lake County,24,38
27,171,Minnesota,Wright County,027,079,Minnesota,Le Sueur County,3,6
27,171,Minnesota,Wright County,027,085,Minnesota,McLeod County,739,104
27,171,Minnesota,Wright County,027,089,Minnesota,Marshall County,22,32
27,171,Minnesota,Wright County,027,093,Minnesota,Meeker County,302,74
27,171,Minnesota,Wright County,027,095,Minnesota,Mille Lacs County,22,20
27,171,Minnesota,Wright County,027,097,Minnesota,Morrison County,33,25
27,171,Minnesota,Wright County,027,103,Minnesota,Nicollet County,2,3
27,171,Minnesota,Wright County,027,109,Minnesota,Olmsted County,2,3
27,171,Minnesota,Wright County,027,115,Minnesota,Pine County,9,14
27,171,Minnesota,Wright County,027,117,Minnesota,Pipestone County,3,4
27,171,Minnesota,Wright County,027,123,Minnesota,Ramsey County,"1,778",319
27,171,Minnesota,Wright County,027,129,Minnesota,Renville County,3,4
27,171,Minnesota,Wright County,027,131,Minnesota,Rice County,6,7
27,171,Minnesota,Wright County,027,137,Minnesota,St. Louis County,14,23
27,171,Minnesota,Wright County,027,139,Minnesota,Scott County,324,109
27,171,Minnesota,Wright County,027,141,Minnesota,Sherburne County,"2,012",372
27,171,Minnesota,Wright County,027,143,Minnesota,Sibley County,15,10
27,171,Minnesota,Wright County,027,145,Minnesota,Stearns County,"2,128",265
27,171,Minnesota,Wright County,027,147,Minnesota,Steele County,4,6
27,171,Minnesota,Wright County,027,157,Minnesota,Wabasha County,3,4
27,171,Minnesota,Wright County,027,163,Minnesota,Washington County,207,106
27,171,Minnesota,Wright County,027,171,Minnesota,Wright County,"27,961","1,004"
27,171,Minnesota,Wright County,055,009,Wisconsin,Brown County,4,7
27,171,Minnesota,Wright County,055,025,Wisconsin,Dane County,52,81
27,171,Minnesota,Wright County,055,033,Wisconsin,Dunn County,5,8
27,173,Minnesota,Yellow Medicine County,027,001,Minnesota,Aitkin County,2,3
27,173,Minnesota,Yellow Medicine County,027,003,Minnesota,Anoka County,9,13
27,173,Minnesota,Yellow Medicine County,027,009,Minnesota,Benton County,2,2
27,173,Minnesota,Yellow Medicine County,027,023,Minnesota,Chippewa County,415,60
27,173,Minnesota,Yellow Medicine County,027,041,Minnesota,Douglas County,2,3
27,173,Minnesota,Yellow Medicine County,027,047,Minnesota,Freeborn County,1,2
27,173,Minnesota,Yellow Medicine County,027,053,Minnesota,Hennepin County,12,9
27,173,Minnesota,Yellow Medicine County,027,067,Minnesota,Kandiyohi County,40,20
27,173,Minnesota,Yellow Medicine County,027,071,Minnesota,Koochiching County,2,3
27,173,Minnesota,Yellow Medicine County,027,073,Minnesota,Lac qui Parle County,76,24
27,173,Minnesota,Yellow Medicine County,027,081,Minnesota,Lincoln County,44,20
27,173,Minnesota,Yellow Medicine County,027,083,Minnesota,Lyon County,896,88
27,173,Minnesota,Yellow Medicine County,027,085,Minnesota,McLeod County,10,9
27,173,Minnesota,Yellow Medicine County,027,091,Minnesota,Martin County,2,2
27,173,Minnesota,Yellow Medicine County,027,095,Minnesota,Mille Lacs County,4,5
27,173,Minnesota,Yellow Medicine County,027,101,Minnesota,Murray County,2,2
27,173,Minnesota,Yellow Medicine County,027,105,Minnesota,Nobles County,6,8
27,173,Minnesota,Yellow Medicine County,027,121,Minnesota,Pope County,2,3
27,173,Minnesota,Yellow Medicine County,027,123,Minnesota,Ramsey County,2,3
27,173,Minnesota,Yellow Medicine County,027,127,Minnesota,Redwood County,109,23
27,173,Minnesota,Yellow Medicine County,027,129,Minnesota,Renville County,92,43
27,173,Minnesota,Yellow Medicine County,027,133,Minnesota,Rock County,7,10
27,173,Minnesota,Yellow Medicine County,027,139,Minnesota,Scott County,19,27
27,173,Minnesota,Yellow Medicine County,027,151,Minnesota,Swift County,3,3
27,173,Minnesota,Yellow Medicine County,027,173,Minnesota,Yellow Medicine County,"3,158",129
55,001,Wisconsin,Adams County,027,123,Minnesota,Ramsey County,4,6
55,001,Wisconsin,Adams County,027,145,Minnesota,Stearns County,4,5
55,001,Wisconsin,Adams County,055,001,Wisconsin,Adams County,"3,129",203
55,001,Wisconsin,Adams County,055,007,Wisconsin,Bayfield County,5,6
55,001,Wisconsin,Adams County,055,009,Wisconsin,Brown County,12,12
55,001,Wisconsin,Adams County,055,019,Wisconsin,Clark County,9,9
55,001,Wisconsin,Adams County,055,021,Wisconsin,Columbia County,523,72
55,001,Wisconsin,Adams County,055,025,Wisconsin,Dane County,260,47
55,001,Wisconsin,Adams County,055,027,Wisconsin,Dodge County,13,10
55,001,Wisconsin,Adams County,055,035,Wisconsin,Eau Claire County,9,13
55,001,Wisconsin,Adams County,055,039,Wisconsin,Fond du Lac County,16,13
55,001,Wisconsin,Adams County,055,045,Wisconsin,Green County,3,4
55,001,Wisconsin,Adams County,055,047,Wisconsin,Green Lake County,7,9
55,001,Wisconsin,Adams County,055,049,Wisconsin,Iowa County,6,8
55,001,Wisconsin,Adams County,055,053,Wisconsin,Jackson County,5,5
55,001,Wisconsin,Adams County,055,055,Wisconsin,Jefferson County,19,19
55,001,Wisconsin,Adams County,055,057,Wisconsin,Juneau County,380,67
55,001,Wisconsin,Adams County,055,059,Wisconsin,Kenosha County,35,31
55,001,Wisconsin,Adams County,055,063,Wisconsin,La Crosse County,25,20
55,001,Wisconsin,Adams County,055,069,Wisconsin,Lincoln County,1,2
55,001,Wisconsin,Adams County,055,073,Wisconsin,Marathon County,20,21
55,001,Wisconsin,Adams County,055,077,Wisconsin,Marquette County,284,60
55,001,Wisconsin,Adams County,055,079,Wisconsin,Milwaukee County,19,12
55,001,Wisconsin,Adams County,055,081,Wisconsin,Monroe County,67,27
55,001,Wisconsin,Adams County,055,087,Wisconsin,Outagamie County,5,6
55,001,Wisconsin,Adams County,055,093,Wisconsin,Pierce County,2,3
55,001,Wisconsin,Adams County,055,097,Wisconsin,Portage County,186,59
55,001,Wisconsin,Adams County,055,101,Wisconsin,Racine County,6,6
55,001,Wisconsin,Adams County,055,107,Wisconsin,Rusk County,7,9
55,001,Wisconsin,Adams County,055,111,Wisconsin,Sauk County,"1,213",140
55,001,Wisconsin,Adams County,055,121,Wisconsin,Trempealeau County,4,6
55,001,Wisconsin,Adams County,055,123,Wisconsin,Vernon County,7,9
55,001,Wisconsin,Adams County,055,131,Wisconsin,Washington County,9,11
55,001,Wisconsin,Adams County,055,133,Wisconsin,Waukesha County,4,5
55,001,Wisconsin,Adams County,055,135,Wisconsin,Waupaca County,7,7
55,001,Wisconsin,Adams County,055,137,Wisconsin,Waushara County,112,32
55,001,Wisconsin,Adams County,055,139,Wisconsin,Winnebago County,18,16
55,001,Wisconsin,Adams County,055,141,Wisconsin,Wood County,773,124
55,003,Wisconsin,Ashland County,027,003,Minnesota,Anoka County,3,4
55,003,Wisconsin,Ashland County,027,013,Minnesota,Blue Earth County,1,3
55,003,Wisconsin,Ashland County,027,031,Minnesota,Cook County,4,6
55,003,Wisconsin,Ashland County,027,037,Minnesota,Dakota County,3,3
55,003,Wisconsin,Ashland County,027,049,Minnesota,Goodhue County,4,6
55,003,Wisconsin,Ashland County,027,053,Minnesota,Hennepin County,3,3
55,003,Wisconsin,Ashland County,027,137,Minnesota,St. Louis County,27,27
55,003,Wisconsin,Ashland County,055,003,Wisconsin,Ashland County,"5,881",227
55,003,Wisconsin,Ashland County,055,007,Wisconsin,Bayfield County,547,112
55,003,Wisconsin,Ashland County,055,013,Wisconsin,Burnett County,3,4
55,003,Wisconsin,Ashland County,055,017,Wisconsin,Chippewa County,11,17
55,003,Wisconsin,Ashland County,055,019,Wisconsin,Clark County,1,2
55,003,Wisconsin,Ashland County,055,025,Wisconsin,Dane County,10,9
55,003,Wisconsin,Ashland County,055,031,Wisconsin,Douglas County,51,28
55,003,Wisconsin,Ashland County,055,051,Wisconsin,Iron County,26,17
55,003,Wisconsin,Ashland County,055,055,Wisconsin,Jefferson County,2,3
55,003,Wisconsin,Ashland County,055,067,Wisconsin,Langlade County,2,2
55,003,Wisconsin,Ashland County,055,069,Wisconsin,Lincoln County,1,2
55,003,Wisconsin,Ashland County,055,085,Wisconsin,Oneida County,4,4
55,003,Wisconsin,Ashland County,055,095,Wisconsin,Polk County,5,4
55,003,Wisconsin,Ashland County,055,097,Wisconsin,Portage County,2,3
55,003,Wisconsin,Ashland County,055,099,Wisconsin,Price County,582,53
55,003,Wisconsin,Ashland County,055,105,Wisconsin,Rock County,1,2
55,003,Wisconsin,Ashland County,055,107,Wisconsin,Rusk County,3,5
55,003,Wisconsin,Ashland County,055,111,Wisconsin,Sauk County,6,7
55,003,Wisconsin,Ashland County,055,113,Wisconsin,Sawyer County,28,19
55,003,Wisconsin,Ashland County,055,119,Wisconsin,Taylor County,2,2
55,003,Wisconsin,Ashland County,055,125,Wisconsin,Vilas County,29,36
55,003,Wisconsin,Ashland County,055,127,Wisconsin,Walworth County,12,12
55,003,Wisconsin,Ashland County,055,129,Wisconsin,Washburn County,5,4
55,003,Wisconsin,Ashland County,055,139,Wisconsin,Winnebago County,2,3
55,003,Wisconsin,Ashland County,055,141,Wisconsin,Wood County,11,8
55,005,Wisconsin,Barron County,027,003,Minnesota,Anoka County,11,11
55,005,Wisconsin,Barron County,027,017,Minnesota,Carlton County,1,3
55,005,Wisconsin,Barron County,027,023,Minnesota,Chippewa County,4,6
55,005,Wisconsin,Barron County,027,025,Minnesota,Chisago County,22,19
55,005,Wisconsin,Barron County,027,035,Minnesota,Crow Wing County,7,6
55,005,Wisconsin,Barron County,027,037,Minnesota,Dakota County,12,7
55,005,Wisconsin,Barron County,027,049,Minnesota,Goodhue County,6,10
55,005,Wisconsin,Barron County,027,053,Minnesota,Hennepin County,60,21
55,005,Wisconsin,Barron County,027,059,Minnesota,Isanti County,2,3
55,005,Wisconsin,Barron County,027,063,Minnesota,Jackson County,10,16
55,005,Wisconsin,Barron County,027,067,Minnesota,Kandiyohi County,2,4
55,005,Wisconsin,Barron County,027,085,Minnesota,McLeod County,2,3
55,005,Wisconsin,Barron County,027,099,Minnesota,Mower County,4,5
55,005,Wisconsin,Barron County,027,109,Minnesota,Olmsted County,6,8
55,005,Wisconsin,Barron County,027,113,Minnesota,Pennington County,3,4
55,005,Wisconsin,Barron County,027,123,Minnesota,Ramsey County,105,33
55,005,Wisconsin,Barron County,027,135,Minnesota,Roseau County,2,3
55,005,Wisconsin,Barron County,027,137,Minnesota,St. Louis County,6,8
55,005,Wisconsin,Barron County,027,163,Minnesota,Washington County,92,29
55,005,Wisconsin,Barron County,055,003,Wisconsin,Ashland County,11,13
55,005,Wisconsin,Barron County,055,005,Wisconsin,Barron County,"18,005",411
55,005,Wisconsin,Barron County,055,007,Wisconsin,Bayfield County,5,5
55,005,Wisconsin,Barron County,055,009,Wisconsin,Brown County,7,7
55,005,Wisconsin,Barron County,055,013,Wisconsin,Burnett County,99,40
55,005,Wisconsin,Barron County,055,017,Wisconsin,Chippewa County,404,73
55,005,Wisconsin,Barron County,055,019,Wisconsin,Clark County,16,19
55,005,Wisconsin,Barron County,055,025,Wisconsin,Dane County,5,5
55,005,Wisconsin,Barron County,055,031,Wisconsin,Douglas County,31,26
55,005,Wisconsin,Barron County,055,033,Wisconsin,Dunn County,256,56
55,005,Wisconsin,Barron County,055,035,Wisconsin,Eau Claire County,303,80
55,005,Wisconsin,Barron County,055,039,Wisconsin,Fond du Lac County,3,3
55,005,Wisconsin,Barron County,055,049,Wisconsin,Iowa County,2,3
55,005,Wisconsin,Barron County,055,063,Wisconsin,La Crosse County,28,16
55,005,Wisconsin,Barron County,055,071,Wisconsin,Manitowoc County,2,3
55,005,Wisconsin,Barron County,055,073,Wisconsin,Marathon County,10,7
55,005,Wisconsin,Barron County,055,078,Wisconsin,Menominee County,9,15
55,005,Wisconsin,Barron County,055,079,Wisconsin,Milwaukee County,25,27
55,005,Wisconsin,Barron County,055,081,Wisconsin,Monroe County,1,3
55,005,Wisconsin,Barron County,055,085,Wisconsin,Oneida County,8,13
55,005,Wisconsin,Barron County,055,093,Wisconsin,Pierce County,11,11
55,005,Wisconsin,Barron County,055,095,Wisconsin,Polk County,787,133
55,005,Wisconsin,Barron County,055,097,Wisconsin,Portage County,6,6
55,005,Wisconsin,Barron County,055,107,Wisconsin,Rusk County,191,70
55,005,Wisconsin,Barron County,055,109,Wisconsin,St. Croix County,194,44
55,005,Wisconsin,Barron County,055,111,Wisconsin,Sauk County,14,18
55,005,Wisconsin,Barron County,055,113,Wisconsin,Sawyer County,50,19
55,005,Wisconsin,Barron County,055,119,Wisconsin,Taylor County,7,8
55,005,Wisconsin,Barron County,055,121,Wisconsin,Trempealeau County,29,37
55,005,Wisconsin,Barron County,055,123,Wisconsin,Vernon County,2,3
55,005,Wisconsin,Barron County,055,129,Wisconsin,Washburn County,677,199
55,005,Wisconsin,Barron County,055,131,Wisconsin,Washington County,5,6
55,005,Wisconsin,Barron County,055,133,Wisconsin,Waukesha County,4,4
55,005,Wisconsin,Barron County,055,139,Wisconsin,Winnebago County,2,3
55,005,Wisconsin,Barron County,055,141,Wisconsin,Wood County,6,8
55,007,Wisconsin,Bayfield County,027,001,Minnesota,Aitkin County,2,3
55,007,Wisconsin,Bayfield County,027,003,Minnesota,Anoka County,8,7
55,007,Wisconsin,Bayfield County,027,017,Minnesota,Carlton County,3,3
55,007,Wisconsin,Bayfield County,027,019,Minnesota,Carver County,2,4
55,007,Wisconsin,Bayfield County,027,025,Minnesota,Chisago County,3,4
55,007,Wisconsin,Bayfield County,027,037,Minnesota,Dakota County,1,3
55,007,Wisconsin,Bayfield County,027,041,Minnesota,Douglas County,2,3
55,007,Wisconsin,Bayfield County,027,053,Minnesota,Hennepin County,6,7
55,007,Wisconsin,Bayfield County,027,061,Minnesota,Itasca County,2,3
55,007,Wisconsin,Bayfield County,027,075,Minnesota,Lake County,1,3
55,007,Wisconsin,Bayfield County,027,097,Minnesota,Morrison County,1,2
55,007,Wisconsin,Bayfield County,027,123,Minnesota,Ramsey County,19,10
55,007,Wisconsin,Bayfield County,027,137,Minnesota,St. Louis County,234,49
55,007,Wisconsin,Bayfield County,027,163,Minnesota,Washington County,3,3
55,007,Wisconsin,Bayfield County,055,003,Wisconsin,Ashland County,"1,822",118
55,007,Wisconsin,Bayfield County,055,005,Wisconsin,Barron County,3,3
55,007,Wisconsin,Bayfield County,055,007,Wisconsin,Bayfield County,"3,846",138
55,007,Wisconsin,Bayfield County,055,017,Wisconsin,Chippewa County,3,3
55,007,Wisconsin,Bayfield County,055,025,Wisconsin,Dane County,9,9
55,007,Wisconsin,Bayfield County,055,031,Wisconsin,Douglas County,404,44
55,007,Wisconsin,Bayfield County,055,033,Wisconsin,Dunn County,12,9
55,007,Wisconsin,Bayfield County,055,035,Wisconsin,Eau Claire County,7,6
55,007,Wisconsin,Bayfield County,055,039,Wisconsin,Fond du Lac County,6,5
55,007,Wisconsin,Bayfield County,055,063,Wisconsin,La Crosse County,4,5
55,007,Wisconsin,Bayfield County,055,073,Wisconsin,Marathon County,1,2
55,007,Wisconsin,Bayfield County,055,079,Wisconsin,Milwaukee County,1,2
55,007,Wisconsin,Bayfield County,055,095,Wisconsin,Polk County,5,4
55,007,Wisconsin,Bayfield County,055,099,Wisconsin,Price County,4,6
55,007,Wisconsin,Bayfield County,055,109,Wisconsin,St. Croix County,1,3
55,007,Wisconsin,Bayfield County,055,113,Wisconsin,Sawyer County,208,34
55,007,Wisconsin,Bayfield County,055,125,Wisconsin,Vilas County,9,10
55,007,Wisconsin,Bayfield County,055,129,Wisconsin,Washburn County,37,16
55,007,Wisconsin,Bayfield County,055,133,Wisconsin,Waukesha County,2,3
55,007,Wisconsin,Bayfield County,055,139,Wisconsin,Winnebago County,2,4
55,007,Wisconsin,Bayfield County,055,141,Wisconsin,Wood County,5,4
55,009,Wisconsin,Brown County,027,019,Minnesota,Carver County,12,19
55,009,Wisconsin,Brown County,027,039,Minnesota,Dodge County,18,26
55,009,Wisconsin,Brown County,027,047,Minnesota,Freeborn County,23,28
55,009,Wisconsin,Brown County,027,053,Minnesota,Hennepin County,60,57
55,009,Wisconsin,Brown County,027,069,Minnesota,Kittson County,10,15
55,009,Wisconsin,Brown County,027,171,Minnesota,Wright County,16,25
55,009,Wisconsin,Brown County,055,003,Wisconsin,Ashland County,5,14
55,009,Wisconsin,Brown County,055,009,Wisconsin,Brown County,"115,752","1,547"
55,009,Wisconsin,Brown County,055,011,Wisconsin,Buffalo County,5,8
55,009,Wisconsin,Brown County,055,015,Wisconsin,Calumet County,835,180
55,009,Wisconsin,Brown County,055,025,Wisconsin,Dane County,92,56
55,009,Wisconsin,Brown County,055,027,Wisconsin,Dodge County,12,13
55,009,Wisconsin,Brown County,055,029,Wisconsin,Door County,375,116
55,009,Wisconsin,Brown County,055,033,Wisconsin,Dunn County,16,20
