"OCOUNTY","DCOUNTY","trip_mode","tour_purpose","count"
"Washington","Anoka","Auto 2 Person","Shop",489.130117204422
"Anoka","Washington","Auto 3+ Person","Discretionary",1155.70219358118
"Washington","Anoka","Auto 3+ Person","Discretionary",1131.6226569197
"Anoka","Ramsey","Auto 3+ Person","Shop",2285.44540004615
"Scott","Scott","TNR-Transit","Escort",53.4716917677932
"Sherburne","Wright","Walk-Transit","School",239.36811922581
"Wright","Sherburne","Walk-Transit","School",239.36811922581
"Anoka","Hennepin","Drive-Transit","Work",2646.61329114551
"Pierce","St. Croix","Walk","Discretionary",1022.00869816756
"Pierce","Pierce","Walk","Eating Out",934.882737065165
"Pierce","St. Croix","Walk","Escort",45.0689402967082
"St. Croix","Pierce","Walk","Escort",45.0689402967082
"Pierce","St. Croix","Auto 3+ Person","Eating Out",18.189515419522
"Isanti","Isanti","Auto SOV","Escort",804.726267626715
"Anoka","Washington","Auto SOV","Discretionary",1964.61707785476
"Washington","Anoka","Auto SOV","Discretionary",1071.19093253364
"Washington","Anoka","Auto 3+ Person","Escort",45.5988770692411
"Sherburne","Sherburne","TNR-Transit","Escort",261.732919630868
"Hennepin","Carver","Auto 3+ Person","Work",3259.66191486595
"Carver","Hennepin","Auto 2 Person","School",3007.4940316551
"Hennepin","Carver","Auto 3+ Person","Visiting",1219.78162286508
"Polk","Ramsey","Auto SOV","Eating Out",56.1155057030676
"Ramsey","Polk","Auto SOV","Eating Out",84.1732585546014
"Anoka","Polk","Auto SOV","Eating Out",28.0577528515338
"Polk","Washington","Auto 3+ Person","Escort",28.0577528515338
"Washington","Polk","Auto SOV","Escort",235.601316363098
"Washington","Polk","Auto 3+ Person","Maintenance",209.161196000345
"Polk","Polk","Auto 3+ Person","Escort",3609.14037930694
"Washington","Polk","Auto 3+ Person","Escort",181.103443148811
"Washington","Hennepin","Auto 3+ Person","Eating Out",472.58423966047
"Anoka","Ramsey","Drive-Transit","Maintenance",12.6238849364187
"Ramsey","Anoka","Walk-Transit","Maintenance",28.9131280538071
"Anoka","Chisago","Walk","Maintenance",12.6238849364187
"Dakota","Scott","Auto 2 Person","Escort",644.133327565464
"Hennepin","Ramsey","Walk","Eating Out",283.31275750701
"Goodhue","Rice","Auto SOV","Work",918.949582610533
"Goodhue","Rice","Walk","Work",12.4321695843496
"Washington","Washington","Walk-Transit","Discretionary",426.667227007855
"Washington","Hennepin","Auto SOV","Eating Out",75.7799049987835
"Scott","Dakota","Auto 3+ Person","Maintenance",809.694903223177
"St. Croix","St. Croix","Auto 3+ Person","Visiting",2569.5990066758
"Carver","McLeod","Auto SOV","Maintenance",320.650413924355
"McLeod","Carver","Auto SOV","Maintenance",259.976910299507
"Washington","Ramsey","Auto SOV","School",439.980652986888
"Ramsey","Washington","Auto SOV","School",504.740347794827
"Sherburne","Hennepin","Walk-Transit","Work",12.4380085317482
"Hennepin","Sherburne","Walk-Transit","Work",12.4380085317482
"Le Sueur","Scott","Auto 3+ Person","Visiting",137.954428869027
"Scott","Le Sueur","Auto 3+ Person","Visiting",38.3959373744435
"Hennepin","Carver","Walk","Discretionary",328.256908018244
"Washington","Ramsey","Auto 3+ Person","Work-based",271.742599035734
"Rice","Le Sueur","Auto SOV","Maintenance",914.691907800942
"Scott","Le Sueur","Auto 3+ Person","Discretionary",13.1270061241295
"Le Sueur","Rice","Auto 3+ Person","Discretionary",13.1270061241295
"Hennepin","Scott","Auto 3+ Person","Discretionary",245.397469304836
"Hennepin","Anoka","Auto SOV","University",29.617311495323
"Anoka","Hennepin","Auto SOV","University",34.9610854630522
"Dakota","Dakota","TNR-Transit","Maintenance",890.984684987591
"Dakota","Hennepin","Walk","Maintenance",701.780908639569
"Carver","Scott","Auto 3+ Person","Work",25.6002603783834
"Scott","Hennepin","Auto 3+ Person","Escort",86.7268447251209
"Carver","Scott","TNR-Transit","School",50.14491577912
"Scott","Carver","Auto 2 Person","Work",342.064276458115
"Hennepin","Dakota","Auto 3+ Person","School",905.00766532147
"Hennepin","Ramsey","Drive-Transit","Work",1956.3636813212
"Anoka","Hennepin","Drive-Transit","Maintenance",11.5772759178285
"Rice","Scott","Auto 2 Person","Work",345.644604490315
"Anoka","Ramsey","Walk","Shop",110.924761102596
"Chisago","Chisago","Auto 2 Person","Work-based",270.00550649766
"Scott","Ramsey","Auto 3+ Person","Discretionary",20.368302022594
"Scott","Isanti","Auto SOV","Maintenance",81.473208090376
"Isanti","Scott","Walk","Maintenance",40.736604045188
"Isanti","Scott","Auto SOV","Maintenance",162.946416180752
"Ramsey","Ramsey","Bike/Moped","Escort",1181.91782849486
"Ramsey","Ramsey","Walk-Transit","Eating Out",2244.1173967011
"Dakota","Washington","Auto 3+ Person","Maintenance",1338.51048134092
"Hennepin","Washington","Auto 3+ Person","School",468.219848139185
"Washington","Hennepin","Auto 3+ Person","School",284.043227919648
"Scott","Washington","Auto SOV","Maintenance",38.3634957490107
"Rice","Dakota","Auto 3+ Person","Visiting",342.422230245793
"Rice","Ramsey","Bike/Moped","Discretionary",51.7988463743427
"Ramsey","Rice","Bike/Moped","Discretionary",51.7988463743427
"Ramsey","Rice","Auto SOV","Work",284.547813561517
"Pierce","St. Croix","Walk","Maintenance",1142.10838865779
"Pierce","Pierce","Walk","Escort",60.0673907671284
"McLeod","McLeod","Auto SOV","Shop",3112.78959412689
"Scott","Scott",NA,"Discretionary",12.5930972020278
"Isanti","Chisago","Auto 2 Person","Shop",201.933624076812
"Chisago","Isanti","Auto SOV","Shop",294.425851394395
"Ramsey","St. Croix","Auto SOV","Discretionary",477.377215118249
"St. Croix","Ramsey","Auto SOV","Discretionary",544.796653103566
"Hennepin","Dakota","Walk-Transit","Discretionary",2487.65140760844
"Washington","Washington","Walk-Transit","Work",717.22935674885
"Washington","Dakota","Auto 3+ Person","Work",17.0635466862792
"Scott","Dakota","TNR-Transit","School",810.257778679301
"Dakota","Scott","TNR-Transit","School",810.257778679301
"Wright","Hennepin","Auto 3+ Person","Shop",321.798039684075
"Hennepin","Wright","Auto 3+ Person","Shop",24.8760170634964
"Hennepin","Wright","Auto 3+ Person","Eating Out",457.028406511214
"Wright","Hennepin","Auto 3+ Person","Eating Out",1132.0305945316
"St. Croix","St. Croix","Walk","Work",36.7721785341366
"St. Croix","Pierce","Auto 2 Person","Work",96.561913639546
"Ramsey","Washington","Walk","Escort",14.3308306557136
"Washington","Washington","Walk","Escort",1138.99188997197
"Washington","Washington","TNR-Transit","Eating Out",14.3308306557136
"Washington","Ramsey","Walk","Escort",38.6043681833074
"Anoka","Ramsey","Auto 3+ Person","Work-based",724.072840843482
"Dakota","Dakota","Auto SOV","University",2909.70107390906
"Dakota","Dakota","Auto 2 Person","University",455.78433733048
"Hennepin","Washington","Auto 2 Person","Eating Out",147.954150722417
"Washington","Ramsey","Walk-Transit","Maintenance",24.3503638306502
"Ramsey","Hennepin",NA,"Work",41.4839234187875
"St. Croix","Washington","Auto 2 Person","Work",3486.02689936828
"Carver","Anoka","Auto SOV","Work",2652.13354346556
"Ramsey","Hennepin","Drive-Transit","Maintenance",121.098622208202
"Ramsey","Ramsey",NA,"Eating Out",346.390016403281
"Anoka","Anoka",NA,"Discretionary",222.234160099498
"Sherburne","Ramsey","Auto SOV","Maintenance",114.114309794904
"Sherburne","Sherburne","Walk-Transit","School",83.6701671911214
"Sherburne","Sherburne","Auto 3+ Person","Discretionary",1198.59378481271
"Hennepin","Anoka","Auto 3+ Person","Eating Out",2353.79496463362
"Anoka","Anoka","Walk","Work-based",2236.28472407495
"Ramsey","Dakota","Walk","Maintenance",83.4397856329413
"Dakota","Washington","Auto 3+ Person","Visiting",154.46507604295
"Dakota","Dakota","Drive-Transit","Maintenance",228.08351296741
"Hennepin","Anoka","Auto 3+ Person","Discretionary",2771.64328364312
"St. Croix","Pierce","Auto SOV","Discretionary",924.456081129858
"Pierce","Ramsey","Auto SOV","Discretionary",25.5062315048493
"Pierce","St. Croix","Auto SOV","Discretionary",1201.33359247283
"Carver","Hennepin","Auto 3+ Person","Work",2012.53621644204
"St. Croix","Pierce","Walk","Maintenance",1063.85148247114
"Wright","Hennepin","Drive-Transit","Work",24.8760170634964
"Hennepin","Wright","Drive-Transit","Work",217.092781139155
"Hennepin","Wright","Auto 3+ Person","Discretionary",1258.54945457421
"McLeod","McLeod","TNR-Transit","School",1479.31081041416
"Pierce","Hennepin","Auto 3+ Person","Discretionary",107.517699508745
"Hennepin","Pierce","Walk","Escort",26.8794248771862
"Washington","Pierce","Walk","Escort",26.8794248771862
"Hennepin","St. Croix","Auto 3+ Person","Escort",26.8794248771862
"Scott","Hennepin","Auto 2 Person","Shop",92.7192914267811
"Wright","Ramsey","Auto SOV","Work",984.453431859367
"Rice","Le Sueur","Walk","Discretionary",16.8119960744984
"Le Sueur","Le Sueur","Walk","Discretionary",453.81403569946
"Anoka","Rice","Auto 2 Person","Discretionary",16.8119960744984
"Hennepin","Scott","Walk","Work-based",305.158861624507
"Anoka","Anoka","Bike/Moped","Visiting",1151.24802322376
"Ramsey","Hennepin","Walk","University",23.9317087751773
"Sherburne","Hennepin","Auto 3+ Person","Work",82.5048773139073
"Hennepin","Anoka","Walk","Work-based",545.305471993752
"Washington","Hennepin","Auto 3+ Person","Visiting",384.023688674346
"Sherburne","Ramsey","Auto 3+ Person","Discretionary",12.1367687637969
"Pierce","Dakota","Auto SOV","Shop",358.19308870275
"Chisago","Hennepin","Auto SOV","Visiting",62.0080340881065
"Washington","Pierce","Auto SOV","Eating Out",346.653204004337
"Pierce","St. Croix","Auto SOV","Eating Out",445.453396313789
"Washington","St. Croix","Auto 2 Person","Escort",330.089875894279
"Anoka","Hennepin","Bike/Moped","Maintenance",78.0857716541704
"Hennepin","Anoka","Bike/Moped","Maintenance",78.0857716541704
"Anoka","Ramsey","Auto SOV","Visiting",3586.53695679012
"Hennepin","Dakota","Bike/Moped","Maintenance",29.4292862587887
"Dakota","Hennepin","Walk-Transit","Maintenance",623.572722214489
"Anoka","Sherburne","Auto 2 Person","Work",282.415909316593
"Anoka","Washington","Auto 2 Person","Visiting",17.5027446734324
"St. Croix","St. Croix","Walk","Shop",646.939031700439
"Washington","Chisago","Auto SOV","Shop",1107.54667206794
"Washington","Washington","TNR-Transit","Discretionary",142.941994644106
"Washington","Washington","TNR-Transit","Escort",1187.90316241018
"Washington","Hennepin","Auto SOV","School",51.7704210390045
"Ramsey","Washington","Walk-Transit","Work",68.8646536817482
"Washington","Washington",NA,"Work",42.3062645513345
"Le Sueur","Dakota","Auto SOV","Work",781.219001805553
"Dakota","Le Sueur","Auto SOV","Shop",13.5879088265584
"Polk","Anoka","Auto SOV","Maintenance",979.964814117438
"Anoka","Polk","Auto SOV","Maintenance",979.964814117438
"Washington","Carver","Auto SOV","Work",494.871969373562
"Hennepin","Ramsey",NA,"Discretionary",137.546668906199
"Anoka","Hennepin","Auto 3+ Person","Work",1569.47921651644
"Anoka","Wright","Auto 2 Person","Maintenance",486.801250909748
"Wright","Anoka","Auto 3+ Person","Escort",910.859004642196
"Wright","Anoka","Auto 2 Person","Escort",800.573247006608
"Wright","Anoka","Auto 3+ Person","School",455.429502321098
"Wright","Anoka","Auto 3+ Person","Work",605.194105604427
"Sherburne","Wright","Walk","Work-based",455.429502321098
"Wright","Wright","Walk","Work-based",455.429502321098
"Wright","Anoka","Walk","Work-based",455.429502321098
"Sibley","Sibley","Auto SOV","Escort",1635.82146686593
"Hennepin","Dakota","Drive-Transit","Maintenance",24.6198562036888
"Dakota","Le Sueur","Auto 3+ Person","Maintenance",130.857959691307
"Le Sueur","Le Sueur","Auto 3+ Person","Maintenance",185.731780037296
"Le Sueur","Dakota","Auto 3+ Person","Maintenance",65.4289798456536
"Anoka","Ramsey","Walk","Discretionary",146.629085380578
"Ramsey","Scott","Auto SOV","Discretionary",149.847088705001
"Hennepin","Washington","Drive-Transit","Maintenance",17.1456571245383
"Ramsey","Ramsey",NA,"Escort",575.435321173579
"Isanti","Chisago","Auto 3+ Person","Escort",580.306149489715
"Chisago","Isanti","Auto 3+ Person","Escort",596.990211463496
"Scott","Scott","TNR-Transit","Discretionary",525.139389053449
"Scott","Dakota","Bike/Moped","Discretionary",161.658281513556
"Hennepin","Goodhue","Auto SOV","Discretionary",8.58890905947441
"Scott","Dakota","Auto 3+ Person","Eating Out",536.434211427174
"Scott","Hennepin","Auto 2 Person","Eating Out",174.969447709856
"Dakota","Carver","Auto SOV","Work",49.6116954625899
"Le Sueur","Hennepin","Auto SOV","Eating Out",12.8657075608466
"Isanti","Chisago","Auto 2 Person","Discretionary",12.5130464803358
"Chisago","Isanti","Auto SOV","Discretionary",49.6528676857758
"Polk","Polk","Walk-Transit","Work",24.5393308550104
"Polk","Polk","Walk","Work",1710.7885784558
"Polk","Anoka","Walk-Transit","Work",12.2696654275052
"Ramsey","Dakota","Auto SOV","Visiting",961.187550776942
"Scott","Rice","Auto SOV","Work",397.090753139501
"Le Sueur","Hennepin","Auto 2 Person","Maintenance",28.1235001083028
"Scott","Le Sueur","Auto 2 Person","Visiting",28.1235001083028
"Hennepin","Hennepin",NA,"University",13.012386824976
"Isanti","Ramsey","Auto SOV","Eating Out",178.872525026981
"Ramsey","Isanti","Auto 2 Person","Eating Out",178.872525026981
"Isanti","Chisago","Walk","Discretionary",178.872525026981
"Ramsey","Dakota","Auto 3+ Person","School",66.1489272834532
"Scott","Hennepin","Bike/Moped","Shop",12.1367687637969
"Anoka","Washington","Auto 2 Person","Work",91.8388630279008
"Anoka","Washington","Auto 2 Person","Escort",327.51916164968
"Anoka","Washington","Auto 2 Person","Discretionary",754.286539081661
"Washington","Anoka","Walk","Discretionary",18.9608743619106
"Ramsey","Hennepin","Walk-Transit","Eating Out",266.844180349398
"Sherburne","Ramsey","Auto SOV","Shop",12.6255361099482
"Dakota","Dakota","Walk-Transit","University",2166.46087616184
"Wright","Sherburne","Auto SOV","Visiting",426.01950583477
"Rice","Rice","Auto 3+ Person","Eating Out",488.674640453553
"Rice","Dakota","Auto 3+ Person","Maintenance",145.587257206039
"Ramsey","Wright","Walk","Discretionary",73.3015940282478
"Wright","Ramsey","Walk","Discretionary",48.8677293521652
"Polk","St. Croix","Auto SOV","Shop",271.632436261274
"St. Croix","Polk","Auto 2 Person","Shop",215.313412239778
"Ramsey","St. Croix","Auto SOV","Shop",454.138642932055
"St. Croix","Polk","Auto SOV","Shop",416.918713694292
"Hennepin","Scott","Auto 3+ Person","Shop",203.330784933253
"Scott","Hennepin","Auto 3+ Person","Shop",58.9648378012833
"Scott","Hennepin","Auto 2 Person","Maintenance",1753.04767383289
"Chisago","Washington","Auto 3+ Person","Visiting",793.056348245346
"Washington","Anoka","Auto 3+ Person","Visiting",833.923181247524
"Dakota","Dakota",NA,"Maintenance",28.6740005846602
"Pierce","St. Croix","Auto 2 Person","Discretionary",92.308287029216
"Ramsey","St. Croix","Auto 3+ Person","Maintenance",24.7337321230957
"Washington","Pierce","Auto 2 Person","Maintenance",29.1600191762033
"Sherburne","Hennepin","Auto 3+ Person","Discretionary",359.118405161973
"Isanti","Hennepin","Auto 3+ Person","Maintenance",284.340038593862
"Sherburne","Wright","Walk","Discretionary",349.793246137015
"Wright","Sherburne","Walk","Discretionary",213.5365209889
"Dakota","Rice","Auto SOV","Work-based",500.744843287254
"Rice","Dakota","Auto SOV","Work-based",509.74762820155
"Sherburne","Ramsey","Auto SOV","Escort",27.949605259316
"Hennepin","Carver","TNR-Transit","Escort",44.4476263050186
"Carver","Hennepin","TNR-Transit","Escort",44.4476263050186
"Rice","Hennepin","Walk","Shop",14.1576622207891
"Polk","St. Croix","Auto 3+ Person","Maintenance",153.045690297277
"Washington","Polk","Auto SOV","Shop",212.916020482262
"St. Croix","Washington","Auto 3+ Person","Escort",530.204797275591
"Polk","St. Croix","Auto 3+ Person","Visiting",1891.16027013799
"St. Croix","Washington","Auto 3+ Person","Visiting",4239.13518888532
"Washington","Polk","Auto 3+ Person","Visiting",765.228451486385
"Polk","Washington","Auto SOV","Discretionary",16.8851420892086
"Washington","Polk","Auto SOV","Discretionary",41.3482206530464
"Ramsey","Dakota","Drive-Transit","Work",177.079524414273
"Dakota","Washington","Auto 2 Person","Work",1961.81602238436
"Washington","Goodhue","Auto SOV","Discretionary",1059.35946118719
"Wright","Hennepin","Auto 3+ Person","Work-based",90.7990529485689
"Hennepin","Washington","Walk-Transit","Work",1165.06155892828
"Dakota","Goodhue","Auto 2 Person","Maintenance",460.089234451337
"Anoka","Chisago","Auto 3+ Person","Discretionary",743.593103500853
"Goodhue","Dakota","Auto 3+ Person","Shop",138.301122605713
"Dakota","Dakota","Auto 3+ Person","University",70.2180866929884
"Wright","Hennepin","Auto SOV","Work-based",1054.59643056114
"Dakota","Carver","Auto SOV","Escort",194.628130678011
"Carver","Dakota","Auto SOV","Escort",194.628130678011
"Hennepin","Hennepin","Bike/Moped","Work-based",221.20889954247
"Dakota","Hennepin","Drive-Transit","Discretionary",556.575723793676
"Dakota","Dakota","Drive-Transit","Discretionary",393.83771964616
"Hennepin","Hennepin","Walk-Transit","Work-based",6031.81940993828
"Hennepin","Ramsey","Walk-Transit","Work-based",57.8765069551965
"Anoka","Scott","Auto SOV","Work",406.890887623858
"Scott","Anoka","Auto 2 Person","Work",57.9611124190665
"Ramsey","Rice","Walk","Maintenance",479.338759299128
"Rice","Goodhue","Walk","Maintenance",479.338759299128
"Hennepin","Ramsey","Walk-Transit","Escort",1001.36214437038
"Ramsey","Hennepin","Walk-Transit","Escort",1013.49891313417
"Sherburne","Wright","Auto SOV","Eating Out",169.957504059326
"Hennepin","Washington","Auto 2 Person","Shop",596.110035400534
"Washington","Anoka","Auto 2 Person","Visiting",262.570078741938
"Hennepin","Polk","Auto 2 Person","Maintenance",620.77308042467
"Washington","Washington","Auto 3+ Person","Work-based",967.413914356404
"Ramsey","St. Croix","Auto 2 Person","Work",444.698496161791
