"id","purpose","freq_dep","freq_arr","freq_dur"
5,"jdisc",1430.90886710991,0,38549.6115012746
5,"jmain",55.4192426594038,0,24195.2775525898
5,"sch",1188.71145893782,0,3055.73332499612
5,"Total",87865.2002847996,3221.42061909604,276469.354232424
5,"univ",659.735703553143,0,181.365085798224
5,"work",52906.8970464525,493.968708335059,5347.50453928068
6,"atwork",2201.59911316853,836.36146642446,9719.71215905321
6,"esc",4719.37127829983,2561.96908462318,23542.1084217859
6,"idisc",11672.2868992809,3619.75749318065,69048.7985756315
6,"imain",32361.4550418583,4287.13833546737,67629.2589624206
6,"jdisc",1066.45577486495,1056.94458373994,25684.1601237241
6,"jmain",147.770465980367,0,23669.5007750989
6,"sch",12544.5513215374,0,3386.96229098327
6,"Total",142907.427111976,13064.1170348067,230432.361561609
6,"univ",212.793466086905,0,857.612063476943
6,"work",77981.1437508986,701.946071371107,6894.24818943476
7,"atwork",6659.28781941815,6346.47389451995,4853.82468182246
7,"esc",11732.4098831448,988.985600400241,11222.3702037455
7,"idisc",13316.8367610173,10075.4138322176,51292.7688445168
7,"imain",38170.9388531486,2429.7306077564,44528.2330286343
7,"jdisc",3055.89392209778,221.544184346116,26287.6635517823
7,"jmain",515.586637973609,0,14703.888704201
7,"sch",29121.6351085676,0,1256.52458088475
7,"Total",205608.81955321,20975.4393968885,163384.010463621
7,"univ",1426.27937174616,0,126.658249574695
7,"work",101609.951196096,913.291277648112,9112.07861845914
8,"atwork",8551.25949944287,2500.08685119271,2313.58750038401
8,"esc",27952.531838147,8047.51448952147,12817.0239196476
8,"idisc",22155.6777998976,7100.54621992227,42896.5096537531
8,"imain",64342.2931390701,5342.52479935858,52505.1342216328
8,"jdisc",1554.23622849099,2540.11967456438,15694.9922736574
8,"jmain",2670.32691215477,942.978392818542,7381.8290298192
8,"sch",37702.9844977982,1273.95348644283,4172.79572452757
8,"Total",309522.538619438,29936.4014289878,155184.525756904
8,"univ",5790.71236648789,0,1521.31250660975
8,"work",138802.516337948,2188.67751516698,15881.3409268726
9,"atwork",8014.70662069234,8546.31669500427,2680.90420873053
9,"esc",40295.8496396488,13834.9813149775,9019.40892567273
9,"idisc",23728.1237997409,12272.7586487378,31332.0320526334
9,"imain",78276.9836885179,4298.90726195724,31028.6156503902
9,"jdisc",4502.2262889965,1942.44680461387,11832.2349125068
9,"jmain",2215.37852395547,106.281418364554,2956.52715997393
9,"sch",74070.714570055,1125.93730177113,881.27470016408
9,"Total",374066.392776805,44466.0060460301,101146.664625212
9,"univ",3546.29505834879,0,894.304826881393
